ObjectId,merge_province_cn,power_type_cn,fixed_stack_replacement_cadence_hours,critical_combined_learning_multiple,right_censored_at_20,passes_at_base_learning,passes_within_source_optimistic_envelope
W4837,内蒙古,风电,80000.0,20.0,True,False,False
W4852,内蒙古,风电,80000.0,20.0,True,False,False
W4875,内蒙古,风电,80000.0,20.0,True,False,False
W4888,内蒙古,风电,80000.0,20.0,True,False,False
W4968,内蒙古,风电,80000.0,20.0,True,False,False
W4991,内蒙古,风电,80000.0,20.0,True,False,False
W5005,青海,风电,80000.0,20.0,True,False,False
W5007,青海,风电,80000.0,20.0,True,False,False
W5009,青海,风电,80000.0,20.0,True,False,False
W5010,青海,风电,80000.0,20.0,True,False,False
W5014,青海,风电,80000.0,20.0,True,False,False
W5019,青海,风电,80000.0,20.0,True,False,False
W5021,青海,风电,80000.0,20.0,True,False,False
W5022,青海,风电,80000.0,20.0,True,False,False
W5025,青海,风电,80000.0,20.0,True,False,False
W503,甘肃,风电,80000.0,20.0,True,False,False
W5035,青海,风电,80000.0,20.0,True,False,False
W5112,辽宁,风电,80000.0,20.0,True,False,False
W5190,辽宁,风电,80000.0,20.0,True,False,False
W5243,辽宁,风电,80000.0,20.0,True,False,False
W5305,辽宁,风电,80000.0,20.0,True,False,False
W5423,辽宁,风电,80000.0,20.0,True,False,False
W5501,山东,风电,80000.0,20.0,True,False,False
W5754,青海,风电,80000.0,20.0,True,False,False
W5824,吉林,风电,80000.0,20.0,True,False,False
W583,甘肃,风电,80000.0,20.0,True,False,False
W584,甘肃,风电,80000.0,20.0,True,False,False
W585,甘肃,风电,80000.0,20.0,True,False,False
W5940,青海,风电,80000.0,20.0,True,False,False
W5948,吉林,风电,80000.0,20.0,True,False,False
W5967,辽宁,风电,80000.0,20.0,True,False,False
W6268,山西,风电,80000.0,20.0,True,False,False
W6270,山西,风电,80000.0,20.0,True,False,False
W6271,山西,风电,80000.0,20.0,True,False,False
W629,甘肃,风电,80000.0,20.0,True,False,False
W6339,山东,风电,80000.0,20.0,True,False,False
W6375,山东,风电,80000.0,20.0,True,False,False
W6384,山东,风电,80000.0,20.0,True,False,False
W6386,山东,风电,80000.0,20.0,True,False,False
W6452,山西,风电,80000.0,20.0,True,False,False
W6550,山西,风电,80000.0,20.0,True,False,False
W6710,山西,风电,80000.0,20.0,True,False,False
W6723,山西,风电,80000.0,20.0,True,False,False
W6906,山西,风电,80000.0,20.0,True,False,False
W6910,山东,风电,80000.0,20.0,True,False,False
W6914,山西,风电,80000.0,20.0,True,False,False
W6915,山西,风电,80000.0,20.0,True,False,False
W6918,山东,风电,80000.0,20.0,True,False,False
W6931,山东,风电,80000.0,20.0,True,False,False
W6937,山东,风电,80000.0,20.0,True,False,False
W6945,山东,风电,80000.0,20.0,True,False,False
W6954,山东,风电,80000.0,20.0,True,False,False
W6956,山东,风电,80000.0,20.0,True,False,False
W7010,新疆,风电,80000.0,20.0,True,False,False
W7013,新疆,风电,80000.0,20.0,True,False,False
W7016,新疆,风电,80000.0,20.0,True,False,False
W7058,山西,风电,80000.0,20.0,True,False,False
W7080,山西,风电,80000.0,20.0,True,False,False
W7118,山西,风电,80000.0,20.0,True,False,False
W7124,山西,风电,80000.0,20.0,True,False,False
W7125,山西,风电,80000.0,20.0,True,False,False
W7127,山西,风电,80000.0,20.0,True,False,False
W7194,新疆,风电,80000.0,20.0,True,False,False
W7196,山西,风电,80000.0,20.0,True,False,False
W7208,新疆,风电,80000.0,20.0,True,False,False
W7213,新疆,风电,80000.0,20.0,True,False,False
W7224,新疆,风电,80000.0,20.0,True,False,False
W7233,新疆,风电,80000.0,20.0,True,False,False
W7243,新疆,风电,80000.0,20.0,True,False,False
W7245,新疆,风电,80000.0,20.0,True,False,False
W7248,山西,风电,80000.0,20.0,True,False,False
W7253,山西,风电,80000.0,20.0,True,False,False
W7256,新疆,风电,80000.0,20.0,True,False,False
W7258,新疆,风电,80000.0,20.0,True,False,False
W7260,山西,风电,80000.0,20.0,True,False,False
W7268,新疆,风电,80000.0,20.0,True,False,False
W7269,山西,风电,80000.0,20.0,True,False,False
W7273,新疆,风电,80000.0,20.0,True,False,False
W7276,新疆,风电,80000.0,20.0,True,False,False
W7277,山西,风电,80000.0,20.0,True,False,False
W7285,新疆,风电,80000.0,20.0,True,False,False
W7287,新疆,风电,80000.0,20.0,True,False,False
W7371,山西,风电,80000.0,20.0,True,False,False
W7380,新疆,风电,80000.0,20.0,True,False,False
W7381,新疆,风电,80000.0,20.0,True,False,False
W7382,山西,风电,80000.0,20.0,True,False,False
W7383,新疆,风电,80000.0,20.0,True,False,False
W7399,新疆,风电,80000.0,20.0,True,False,False
W7408,山西,风电,80000.0,20.0,True,False,False
W7410,新疆,风电,80000.0,20.0,True,False,False
W7421,新疆,风电,80000.0,20.0,True,False,False
W7422,新疆,风电,80000.0,20.0,True,False,False
W7424,新疆,风电,80000.0,20.0,True,False,False
W7431,新疆,风电,80000.0,20.0,True,False,False
W7438,新疆,风电,80000.0,20.0,True,False,False
W7447,新疆,风电,80000.0,20.0,True,False,False
W7460,新疆,风电,80000.0,20.0,True,False,False
W7468,新疆,风电,80000.0,20.0,True,False,False
W7470,新疆,风电,80000.0,20.0,True,False,False
W7474,山西,风电,80000.0,20.0,True,False,False
W7477,新疆,风电,80000.0,20.0,True,False,False
W7480,新疆,风电,80000.0,20.0,True,False,False
W7487,新疆,风电,80000.0,20.0,True,False,False
W7492,山西,风电,80000.0,20.0,True,False,False
W7495,新疆,风电,80000.0,20.0,True,False,False
W7508,新疆,风电,80000.0,20.0,True,False,False
W7514,山西,风电,80000.0,20.0,True,False,False
W7515,山西,风电,80000.0,20.0,True,False,False
W7516,新疆,风电,80000.0,20.0,True,False,False
W7520,山西,风电,80000.0,20.0,True,False,False
W7521,山西,风电,80000.0,20.0,True,False,False
W7522,新疆,风电,80000.0,20.0,True,False,False
W7535,山西,风电,80000.0,20.0,True,False,False
W7545,新疆,风电,80000.0,20.0,True,False,False
W7546,新疆,风电,80000.0,20.0,True,False,False
W7552,新疆,风电,80000.0,20.0,True,False,False
W7559,新疆,风电,80000.0,20.0,True,False,False
W7560,新疆,风电,80000.0,20.0,True,False,False
W7567,新疆,风电,80000.0,20.0,True,False,False
W7568,新疆,风电,80000.0,20.0,True,False,False
W7571,山西,风电,80000.0,20.0,True,False,False
W7578,新疆,风电,80000.0,20.0,True,False,False
W7592,新疆,风电,80000.0,20.0,True,False,False
W7600,新疆,风电,80000.0,20.0,True,False,False
W7603,山西,风电,80000.0,20.0,True,False,False
W7606,新疆,风电,80000.0,20.0,True,False,False
W7611,山西,风电,80000.0,20.0,True,False,False
W7626,山西,风电,80000.0,20.0,True,False,False
W7639,山西,风电,80000.0,20.0,True,False,False
W7661,山西,风电,80000.0,20.0,True,False,False
W7664,新疆,风电,80000.0,20.0,True,False,False
W7672,新疆,风电,80000.0,20.0,True,False,False
W7680,新疆,风电,80000.0,20.0,True,False,False
W7683,新疆,风电,80000.0,20.0,True,False,False
W7693,山西,风电,80000.0,20.0,True,False,False
W7700,山西,风电,80000.0,20.0,True,False,False
W7725,新疆,风电,80000.0,20.0,True,False,False
W7727,新疆,风电,80000.0,20.0,True,False,False
W7735,新疆,风电,80000.0,20.0,True,False,False
W7754,山西,风电,80000.0,20.0,True,False,False
W7757,新疆,风电,80000.0,20.0,True,False,False
W7776,新疆,风电,80000.0,20.0,True,False,False
W7784,新疆,风电,80000.0,20.0,True,False,False
W7787,新疆,风电,80000.0,20.0,True,False,False
W7788,山西,风电,80000.0,20.0,True,False,False
W7789,山西,风电,80000.0,20.0,True,False,False
W7794,山西,风电,80000.0,20.0,True,False,False
W7799,山西,风电,80000.0,20.0,True,False,False
W7804,新疆,风电,80000.0,20.0,True,False,False
W7806,新疆,风电,80000.0,20.0,True,False,False
W7812,山西,风电,80000.0,20.0,True,False,False
W7816,新疆,风电,80000.0,20.0,True,False,False
W7828,新疆,风电,80000.0,20.0,True,False,False
W7838,山西,风电,80000.0,20.0,True,False,False
W7844,新疆,风电,80000.0,20.0,True,False,False
W7846,山西,风电,80000.0,20.0,True,False,False
W7850,山西,风电,80000.0,20.0,True,False,False
W7851,新疆,风电,80000.0,20.0,True,False,False
W7852,山西,风电,80000.0,20.0,True,False,False
W7865,新疆,风电,80000.0,20.0,True,False,False
W7877,山西,风电,80000.0,20.0,True,False,False
W7883,新疆,风电,80000.0,20.0,True,False,False
W7884,山西,风电,80000.0,20.0,True,False,False
W7890,新疆,风电,80000.0,20.0,True,False,False
W7927,新疆,风电,80000.0,20.0,True,False,False
W7935,山西,风电,80000.0,20.0,True,False,False
W7941,山西,风电,80000.0,20.0,True,False,False
W7948,山西,风电,80000.0,20.0,True,False,False
W7953,山西,风电,80000.0,20.0,True,False,False
W7958,山西,风电,80000.0,20.0,True,False,False
W7978,山西,风电,80000.0,20.0,True,False,False
W8000,新疆,风电,80000.0,20.0,True,False,False
W8045,云南,风电,80000.0,20.0,True,False,False
W8050,云南,风电,80000.0,20.0,True,False,False
W8096,云南,风电,80000.0,20.0,True,False,False
W8098,云南,风电,80000.0,20.0,True,False,False
W8111,云南,风电,80000.0,20.0,True,False,False
W8113,云南,风电,80000.0,20.0,True,False,False
W8153,云南,风电,80000.0,20.0,True,False,False
W8162,云南,风电,80000.0,20.0,True,False,False
W8182,云南,风电,80000.0,20.0,True,False,False
W8214,云南,风电,80000.0,20.0,True,False,False
W912,甘肃,风电,80000.0,20.0,True,False,False
W922,甘肃,风电,80000.0,20.0,True,False,False
W925,甘肃,风电,80000.0,20.0,True,False,False
W994,甘肃,风电,80000.0,20.0,True,False,False
11041,西藏,光伏,100000.0,20.0,True,False,False
11990,西藏,光伏,100000.0,20.0,True,False,False
175,甘肃,光伏,100000.0,20.0,True,False,False
179,甘肃,光伏,100000.0,20.0,True,False,False
1798,青海,光伏,100000.0,20.0,True,False,False
1800,青海,光伏,100000.0,20.0,True,False,False
181,甘肃,光伏,100000.0,20.0,True,False,False
199,甘肃,光伏,100000.0,20.0,True,False,False
4006,青海,光伏,100000.0,20.0,True,False,False
4126,青海,光伏,100000.0,20.0,True,False,False
413,甘肃,光伏,100000.0,20.0,True,False,False
4130,青海,光伏,100000.0,20.0,True,False,False
4132,青海,光伏,100000.0,20.0,True,False,False
4133,青海,光伏,100000.0,20.0,True,False,False
4136,青海,光伏,100000.0,20.0,True,False,False
4137,青海,光伏,100000.0,20.0,True,False,False
4138,青海,光伏,100000.0,20.0,True,False,False
4140,青海,光伏,100000.0,20.0,True,False,False
4143,青海,光伏,100000.0,20.0,True,False,False
4146,青海,光伏,100000.0,20.0,True,False,False
4149,青海,光伏,100000.0,20.0,True,False,False
4153,青海,光伏,100000.0,20.0,True,False,False
4155,青海,光伏,100000.0,20.0,True,False,False
4156,青海,光伏,100000.0,20.0,True,False,False
4157,青海,光伏,100000.0,20.0,True,False,False
4159,青海,光伏,100000.0,20.0,True,False,False
4160,青海,光伏,100000.0,20.0,True,False,False
4161,青海,光伏,100000.0,20.0,True,False,False
4163,青海,光伏,100000.0,20.0,True,False,False
4165,青海,光伏,100000.0,20.0,True,False,False
4167,青海,光伏,100000.0,20.0,True,False,False
4180,青海,光伏,100000.0,20.0,True,False,False
4182,青海,光伏,100000.0,20.0,True,False,False
4189,青海,光伏,100000.0,20.0,True,False,False
4190,青海,光伏,100000.0,20.0,True,False,False
4192,青海,光伏,100000.0,20.0,True,False,False
4197,青海,光伏,100000.0,20.0,True,False,False
4199,青海,光伏,100000.0,20.0,True,False,False
4204,青海,光伏,100000.0,20.0,True,False,False
4205,青海,光伏,100000.0,20.0,True,False,False
4208,青海,光伏,100000.0,20.0,True,False,False
4225,青海,光伏,100000.0,20.0,True,False,False
4228,青海,光伏,100000.0,20.0,True,False,False
4233,青海,光伏,100000.0,20.0,True,False,False
4242,青海,光伏,100000.0,20.0,True,False,False
4250,青海,光伏,100000.0,20.0,True,False,False
4256,青海,光伏,100000.0,20.0,True,False,False
4263,青海,光伏,100000.0,20.0,True,False,False
4268,青海,光伏,100000.0,20.0,True,False,False
4274,青海,光伏,100000.0,20.0,True,False,False
4283,青海,光伏,100000.0,20.0,True,False,False
4288,青海,光伏,100000.0,20.0,True,False,False
4291,青海,光伏,100000.0,20.0,True,False,False
4301,青海,光伏,100000.0,20.0,True,False,False
4317,青海,光伏,100000.0,20.0,True,False,False
4320,青海,光伏,100000.0,20.0,True,False,False
4326,青海,光伏,100000.0,20.0,True,False,False
4420,青海,光伏,100000.0,20.0,True,False,False
4434,青海,光伏,100000.0,20.0,True,False,False
4440,青海,光伏,100000.0,20.0,True,False,False
4446,青海,光伏,100000.0,20.0,True,False,False
4452,青海,光伏,100000.0,20.0,True,False,False
4463,青海,光伏,100000.0,20.0,True,False,False
4479,青海,光伏,100000.0,20.0,True,False,False
4490,青海,光伏,100000.0,20.0,True,False,False
4510,青海,光伏,100000.0,20.0,True,False,False
4516,青海,光伏,100000.0,20.0,True,False,False
4522,青海,光伏,100000.0,20.0,True,False,False
4543,青海,光伏,100000.0,20.0,True,False,False
459,甘肃,光伏,100000.0,20.0,True,False,False
4609,青海,光伏,100000.0,20.0,True,False,False
461,甘肃,光伏,100000.0,20.0,True,False,False
4615,青海,光伏,100000.0,20.0,True,False,False
4622,青海,光伏,100000.0,20.0,True,False,False
463,甘肃,光伏,100000.0,20.0,True,False,False
4631,青海,光伏,100000.0,20.0,True,False,False
464,甘肃,光伏,100000.0,20.0,True,False,False
4641,青海,光伏,100000.0,20.0,True,False,False
4642,青海,光伏,100000.0,20.0,True,False,False
4647,青海,光伏,100000.0,20.0,True,False,False
4648,青海,光伏,100000.0,20.0,True,False,False
4654,青海,光伏,100000.0,20.0,True,False,False
468,甘肃,光伏,100000.0,20.0,True,False,False
4682,青海,光伏,100000.0,20.0,True,False,False
4690,青海,光伏,100000.0,20.0,True,False,False
4705,青海,光伏,100000.0,20.0,True,False,False
4709,青海,光伏,100000.0,20.0,True,False,False
4710,青海,光伏,100000.0,20.0,True,False,False
4712,青海,光伏,100000.0,20.0,True,False,False
4716,青海,光伏,100000.0,20.0,True,False,False
4718,青海,光伏,100000.0,20.0,True,False,False
4722,青海,光伏,100000.0,20.0,True,False,False
4724,青海,光伏,100000.0,20.0,True,False,False
4744,青海,光伏,100000.0,20.0,True,False,False
4746,青海,光伏,100000.0,20.0,True,False,False
4752,青海,光伏,100000.0,20.0,True,False,False
4756,青海,光伏,100000.0,20.0,True,False,False
4757,青海,光伏,100000.0,20.0,True,False,False
4767,青海,光伏,100000.0,20.0,True,False,False
4795,青海,光伏,100000.0,20.0,True,False,False
4804,青海,光伏,100000.0,20.0,True,False,False
4811,青海,光伏,100000.0,20.0,True,False,False
4817,青海,光伏,100000.0,20.0,True,False,False
4824,青海,光伏,100000.0,20.0,True,False,False
4854,青海,光伏,100000.0,20.0,True,False,False
4865,青海,光伏,100000.0,20.0,True,False,False
4868,青海,光伏,100000.0,20.0,True,False,False
4874,青海,光伏,100000.0,20.0,True,False,False
4891,青海,光伏,100000.0,20.0,True,False,False
4897,青海,光伏,100000.0,20.0,True,False,False
4899,青海,光伏,100000.0,20.0,True,False,False
4905,青海,光伏,100000.0,20.0,True,False,False
4916,青海,光伏,100000.0,20.0,True,False,False
4931,青海,光伏,100000.0,20.0,True,False,False
4932,青海,光伏,100000.0,20.0,True,False,False
4933,青海,光伏,100000.0,20.0,True,False,False
4943,青海,光伏,100000.0,20.0,True,False,False
4944,青海,光伏,100000.0,20.0,True,False,False
4952,青海,光伏,100000.0,20.0,True,False,False
4956,青海,光伏,100000.0,20.0,True,False,False
4960,青海,光伏,100000.0,20.0,True,False,False
4966,青海,光伏,100000.0,20.0,True,False,False
4977,青海,光伏,100000.0,20.0,True,False,False
4980,青海,光伏,100000.0,20.0,True,False,False
4983,青海,光伏,100000.0,20.0,True,False,False
4992,青海,光伏,100000.0,20.0,True,False,False
4994,青海,光伏,100000.0,20.0,True,False,False
518,甘肃,光伏,100000.0,20.0,True,False,False
521,甘肃,光伏,100000.0,20.0,True,False,False
533,甘肃,光伏,100000.0,20.0,True,False,False
540,甘肃,光伏,100000.0,20.0,True,False,False
541,甘肃,光伏,100000.0,20.0,True,False,False
6017,新疆,光伏,100000.0,20.0,True,False,False
6030,新疆,光伏,100000.0,20.0,True,False,False
6031,新疆,光伏,100000.0,20.0,True,False,False
6032,新疆,光伏,100000.0,20.0,True,False,False
6036,新疆,光伏,100000.0,20.0,True,False,False
6037,新疆,光伏,100000.0,20.0,True,False,False
6057,新疆,光伏,100000.0,20.0,True,False,False
6059,新疆,光伏,100000.0,20.0,True,False,False
6060,新疆,光伏,100000.0,20.0,True,False,False
6063,新疆,光伏,100000.0,20.0,True,False,False
6066,新疆,光伏,100000.0,20.0,True,False,False
6067,新疆,光伏,100000.0,20.0,True,False,False
6068,新疆,光伏,100000.0,20.0,True,False,False
6069,新疆,光伏,100000.0,20.0,True,False,False
6070,新疆,光伏,100000.0,20.0,True,False,False
6076,新疆,光伏,100000.0,20.0,True,False,False
6081,新疆,光伏,100000.0,20.0,True,False,False
6082,新疆,光伏,100000.0,20.0,True,False,False
6083,新疆,光伏,100000.0,20.0,True,False,False
6086,新疆,光伏,100000.0,20.0,True,False,False
6089,新疆,光伏,100000.0,20.0,True,False,False
6098,新疆,光伏,100000.0,20.0,True,False,False
6101,新疆,光伏,100000.0,20.0,True,False,False
6102,新疆,光伏,100000.0,20.0,True,False,False
6104,新疆,光伏,100000.0,20.0,True,False,False
6106,新疆,光伏,100000.0,20.0,True,False,False
6111,新疆,光伏,100000.0,20.0,True,False,False
6112,新疆,光伏,100000.0,20.0,True,False,False
6114,新疆,光伏,100000.0,20.0,True,False,False
6117,甘肃,光伏,100000.0,20.0,True,False,False
6120,新疆,光伏,100000.0,20.0,True,False,False
6124,新疆,光伏,100000.0,20.0,True,False,False
6129,新疆,光伏,100000.0,20.0,True,False,False
6131,新疆,光伏,100000.0,20.0,True,False,False
6133,新疆,光伏,100000.0,20.0,True,False,False
6140,新疆,光伏,100000.0,20.0,True,False,False
6143,新疆,光伏,100000.0,20.0,True,False,False
6149,新疆,光伏,100000.0,20.0,True,False,False
6151,新疆,光伏,100000.0,20.0,True,False,False
6159,新疆,光伏,100000.0,20.0,True,False,False
6160,新疆,光伏,100000.0,20.0,True,False,False
6165,新疆,光伏,100000.0,20.0,True,False,False
6175,新疆,光伏,100000.0,20.0,True,False,False
6176,新疆,光伏,100000.0,20.0,True,False,False
6178,新疆,光伏,100000.0,20.0,True,False,False
6183,新疆,光伏,100000.0,20.0,True,False,False
6186,新疆,光伏,100000.0,20.0,True,False,False
6189,新疆,光伏,100000.0,20.0,True,False,False
6190,新疆,光伏,100000.0,20.0,True,False,False
6191,新疆,光伏,100000.0,20.0,True,False,False
6197,新疆,光伏,100000.0,20.0,True,False,False
6199,新疆,光伏,100000.0,20.0,True,False,False
6214,新疆,光伏,100000.0,20.0,True,False,False
6215,新疆,光伏,100000.0,20.0,True,False,False
6219,新疆,光伏,100000.0,20.0,True,False,False
6224,新疆,光伏,100000.0,20.0,True,False,False
6230,新疆,光伏,100000.0,20.0,True,False,False
6247,新疆,光伏,100000.0,20.0,True,False,False
6251,新疆,光伏,100000.0,20.0,True,False,False
6253,新疆,光伏,100000.0,20.0,True,False,False
6259,新疆,光伏,100000.0,20.0,True,False,False
6261,新疆,光伏,100000.0,20.0,True,False,False
6263,新疆,光伏,100000.0,20.0,True,False,False
6268,新疆,光伏,100000.0,20.0,True,False,False
6270,新疆,光伏,100000.0,20.0,True,False,False
6272,新疆,光伏,100000.0,20.0,True,False,False
6276,新疆,光伏,100000.0,20.0,True,False,False
6288,新疆,光伏,100000.0,20.0,True,False,False
6290,新疆,光伏,100000.0,20.0,True,False,False
6294,新疆,光伏,100000.0,20.0,True,False,False
6295,新疆,光伏,100000.0,20.0,True,False,False
6321,新疆,光伏,100000.0,20.0,True,False,False
6322,新疆,光伏,100000.0,20.0,True,False,False
6323,新疆,光伏,100000.0,20.0,True,False,False
6328,新疆,光伏,100000.0,20.0,True,False,False
6334,新疆,光伏,100000.0,20.0,True,False,False
6337,新疆,光伏,100000.0,20.0,True,False,False
6339,新疆,光伏,100000.0,20.0,True,False,False
6344,新疆,光伏,100000.0,20.0,True,False,False
6345,新疆,光伏,100000.0,20.0,True,False,False
6350,新疆,光伏,100000.0,20.0,True,False,False
6358,新疆,光伏,100000.0,20.0,True,False,False
6360,新疆,光伏,100000.0,20.0,True,False,False
6361,新疆,光伏,100000.0,20.0,True,False,False
6362,新疆,光伏,100000.0,20.0,True,False,False
6372,新疆,光伏,100000.0,20.0,True,False,False
6374,新疆,光伏,100000.0,20.0,True,False,False
6375,新疆,光伏,100000.0,20.0,True,False,False
6380,新疆,光伏,100000.0,20.0,True,False,False
6385,新疆,光伏,100000.0,20.0,True,False,False
6387,新疆,光伏,100000.0,20.0,True,False,False
6388,新疆,光伏,100000.0,20.0,True,False,False
6389,新疆,光伏,100000.0,20.0,True,False,False
6394,新疆,光伏,100000.0,20.0,True,False,False
6402,新疆,光伏,100000.0,20.0,True,False,False
6405,新疆,光伏,100000.0,20.0,True,False,False
6411,新疆,光伏,100000.0,20.0,True,False,False
6415,新疆,光伏,100000.0,20.0,True,False,False
6417,新疆,光伏,100000.0,20.0,True,False,False
6424,新疆,光伏,100000.0,20.0,True,False,False
6428,新疆,光伏,100000.0,20.0,True,False,False
6429,新疆,光伏,100000.0,20.0,True,False,False
6434,新疆,光伏,100000.0,20.0,True,False,False
6435,新疆,光伏,100000.0,20.0,True,False,False
6436,新疆,光伏,100000.0,20.0,True,False,False
6440,新疆,光伏,100000.0,20.0,True,False,False
6447,新疆,光伏,100000.0,20.0,True,False,False
6451,新疆,光伏,100000.0,20.0,True,False,False
6465,新疆,光伏,100000.0,20.0,True,False,False
6467,新疆,光伏,100000.0,20.0,True,False,False
6468,新疆,光伏,100000.0,20.0,True,False,False
6475,新疆,光伏,100000.0,20.0,True,False,False
6476,新疆,光伏,100000.0,20.0,True,False,False
6480,新疆,光伏,100000.0,20.0,True,False,False
6485,新疆,光伏,100000.0,20.0,True,False,False
6487,新疆,光伏,100000.0,20.0,True,False,False
6496,新疆,光伏,100000.0,20.0,True,False,False
6498,新疆,光伏,100000.0,20.0,True,False,False
6507,新疆,光伏,100000.0,20.0,True,False,False
6518,新疆,光伏,100000.0,20.0,True,False,False
6522,新疆,光伏,100000.0,20.0,True,False,False
6528,新疆,光伏,100000.0,20.0,True,False,False
6531,新疆,光伏,100000.0,20.0,True,False,False
6536,新疆,光伏,100000.0,20.0,True,False,False
6537,新疆,光伏,100000.0,20.0,True,False,False
6538,新疆,光伏,100000.0,20.0,True,False,False
6548,新疆,光伏,100000.0,20.0,True,False,False
6553,新疆,光伏,100000.0,20.0,True,False,False
6559,新疆,光伏,100000.0,20.0,True,False,False
6564,新疆,光伏,100000.0,20.0,True,False,False
6565,新疆,光伏,100000.0,20.0,True,False,False
6566,新疆,光伏,100000.0,20.0,True,False,False
6568,新疆,光伏,100000.0,20.0,True,False,False
6574,新疆,光伏,100000.0,20.0,True,False,False
6576,新疆,光伏,100000.0,20.0,True,False,False
6578,新疆,光伏,100000.0,20.0,True,False,False
6579,新疆,光伏,100000.0,20.0,True,False,False
6582,新疆,光伏,100000.0,20.0,True,False,False
6590,新疆,光伏,100000.0,20.0,True,False,False
6598,新疆,光伏,100000.0,20.0,True,False,False
6602,新疆,光伏,100000.0,20.0,True,False,False
6607,新疆,光伏,100000.0,20.0,True,False,False
6609,新疆,光伏,100000.0,20.0,True,False,False
6616,新疆,光伏,100000.0,20.0,True,False,False
6619,新疆,光伏,100000.0,20.0,True,False,False
6625,新疆,光伏,100000.0,20.0,True,False,False
6628,新疆,光伏,100000.0,20.0,True,False,False
6633,新疆,光伏,100000.0,20.0,True,False,False
6634,新疆,光伏,100000.0,20.0,True,False,False
6638,新疆,光伏,100000.0,20.0,True,False,False
6641,新疆,光伏,100000.0,20.0,True,False,False
6644,新疆,光伏,100000.0,20.0,True,False,False
6654,新疆,光伏,100000.0,20.0,True,False,False
6659,新疆,光伏,100000.0,20.0,True,False,False
6666,新疆,光伏,100000.0,20.0,True,False,False
6669,新疆,光伏,100000.0,20.0,True,False,False
6672,新疆,光伏,100000.0,20.0,True,False,False
6675,新疆,光伏,100000.0,20.0,True,False,False
6694,新疆,光伏,100000.0,20.0,True,False,False
6720,新疆,光伏,100000.0,20.0,True,False,False
6723,新疆,光伏,100000.0,20.0,True,False,False
6728,新疆,光伏,100000.0,20.0,True,False,False
6731,新疆,光伏,100000.0,20.0,True,False,False
6736,新疆,光伏,100000.0,20.0,True,False,False
6738,新疆,光伏,100000.0,20.0,True,False,False
6739,新疆,光伏,100000.0,20.0,True,False,False
6740,新疆,光伏,100000.0,20.0,True,False,False
6741,新疆,光伏,100000.0,20.0,True,False,False
6745,新疆,光伏,100000.0,20.0,True,False,False
6747,新疆,光伏,100000.0,20.0,True,False,False
6753,新疆,光伏,100000.0,20.0,True,False,False
6755,新疆,光伏,100000.0,20.0,True,False,False
6760,新疆,光伏,100000.0,20.0,True,False,False
6766,新疆,光伏,100000.0,20.0,True,False,False
6768,新疆,光伏,100000.0,20.0,True,False,False
6774,新疆,光伏,100000.0,20.0,True,False,False
6777,新疆,光伏,100000.0,20.0,True,False,False
6782,新疆,光伏,100000.0,20.0,True,False,False
6785,新疆,光伏,100000.0,20.0,True,False,False
6790,新疆,光伏,100000.0,20.0,True,False,False
6792,新疆,光伏,100000.0,20.0,True,False,False
6793,新疆,光伏,100000.0,20.0,True,False,False
6799,新疆,光伏,100000.0,20.0,True,False,False
6802,新疆,光伏,100000.0,20.0,True,False,False
6804,新疆,光伏,100000.0,20.0,True,False,False
6806,新疆,光伏,100000.0,20.0,True,False,False
6812,新疆,光伏,100000.0,20.0,True,False,False
6813,新疆,光伏,100000.0,20.0,True,False,False
6819,新疆,光伏,100000.0,20.0,True,False,False
6824,新疆,光伏,100000.0,20.0,True,False,False
6827,新疆,光伏,100000.0,20.0,True,False,False
6831,新疆,光伏,100000.0,20.0,True,False,False
6838,新疆,光伏,100000.0,20.0,True,False,False
6839,新疆,光伏,100000.0,20.0,True,False,False
6842,新疆,光伏,100000.0,20.0,True,False,False
6845,新疆,光伏,100000.0,20.0,True,False,False
685,甘肃,光伏,100000.0,20.0,True,False,False
6852,新疆,光伏,100000.0,20.0,True,False,False
6854,新疆,光伏,100000.0,20.0,True,False,False
6860,新疆,光伏,100000.0,20.0,True,False,False
6866,新疆,光伏,100000.0,20.0,True,False,False
6867,新疆,光伏,100000.0,20.0,True,False,False
6881,新疆,光伏,100000.0,20.0,True,False,False
6883,新疆,光伏,100000.0,20.0,True,False,False
6885,新疆,光伏,100000.0,20.0,True,False,False
6895,新疆,光伏,100000.0,20.0,True,False,False
6898,新疆,光伏,100000.0,20.0,True,False,False
6903,新疆,光伏,100000.0,20.0,True,False,False
6907,新疆,光伏,100000.0,20.0,True,False,False
6911,新疆,光伏,100000.0,20.0,True,False,False
6912,新疆,光伏,100000.0,20.0,True,False,False
6913,新疆,光伏,100000.0,20.0,True,False,False
6916,新疆,光伏,100000.0,20.0,True,False,False
6918,新疆,光伏,100000.0,20.0,True,False,False
6928,新疆,光伏,100000.0,20.0,True,False,False
6934,新疆,光伏,100000.0,20.0,True,False,False
6938,新疆,光伏,100000.0,20.0,True,False,False
6947,新疆,光伏,100000.0,20.0,True,False,False
6953,新疆,光伏,100000.0,20.0,True,False,False
6959,新疆,光伏,100000.0,20.0,True,False,False
6963,新疆,光伏,100000.0,20.0,True,False,False
697,甘肃,光伏,100000.0,20.0,True,False,False
6975,新疆,光伏,100000.0,20.0,True,False,False
6981,新疆,光伏,100000.0,20.0,True,False,False
